Network_Type,MCC,MNC,LAC,Cell_ID,Longitude,Latitude,Timestamp1,Timestamp2,T1_Year,T2_Year,Signal
LTE,505,1,28778,147662848,151.44,-25.51,1736349606,1740978721,2025,2025,80
LTE,505,3,20235,6162741,151.37,-33.3,1738264669,1738286222,2025,2025,80
NR,505,2,52260,18887241,151.29,-32.77,1752637087,1752637087,2025,2025,80
NR,505,3,20285,6065698,151.27,-33.92,1741198086,1741217941,2025,2025,80
NR,505,11,13739,3002772,151.26,-33.44,1751150749,1751175492,2025,2025,80
LTE,505,1,8280,134675231,151.25,-33.77,1737350110,1749291603,2025,2025,80
NR,505,3,20245,6131469,151.24,-33.8,1746246312,1746274101,2025,2025,80
NR,505,1,8350,134270466,151.24,-29.91,1745537319,1745537319,2025,2025,80
NR,505,11,13362,2912920,151.23,-33.38,1749944451,1749972747,2025,2025,80
NR,505,11,13739,3003092,151.22,-33.26,1749943761,1749972743,2025,2025,80
NR,505,11,14116,2925649,151.21,-32.61,1751146429,1751175435,2025,2025,80
NR,505,11,13362,2902279,151.2,-33.15,1749937960,1749972736,2025,2025,80
NR,505,11,13972,2849405,151.19,-33.13,1749938090,1749972736,2025,2025,80
NR,505,11,13739,2951111,151.19,-32.62,1751146249,1751175435,2025,2025,80
NR,505,3,20209,6383924,151.18,-32.64,1750874328,1751175073,2025,2025,80
NR,505,2,52501,20729649,151.17,-34.02,1741129648,1741129648,2025,2025,80
NR,505,11,13362,2977536,151.17,-33.65,1747791335,1751175009,2025,2025,80
NR,505,2,52501,20891404,151.15,-34.09,1739743081,1739763061,2025,2025,80
NR,505,11,13739,2851539,151.15,-33.12,1749936650,1749972731,2025,2025,80
NR,505,1,8224,133579285,151.13,-32.62,1750874629,1751175074,2025,2025,80
NR,505,2,52253,19970097,151.1,-31.04,1742067597,1742087581,2025,2025,80
NR,505,2,52501,20305473,151.06,-34.11,1739744282,1739744282,2025,2025,80
NR,505,11,14116,2875280,151.05,-32.64,1748137652,1748212005,2025,2025,80
NR,505,1,28775,147986944,151.04,-24.78,1750106002,1750125841,2025,2025,80
NR,505,3,20240,6154547,151.02,-33.54,1749925733,1749972681,2025,2025,80
NR,505,11,13972,2859684,151.01,-32.68,1748137962,1748212007,2025,2025,80
NR,505,11,18153,3001884,150.99,-24.72,1749941302,1749961682,2025,2025,80
LTE,505,2,52507,20861249,150.98,-33.9,1736808074,1736827922,2025,2025,80
NR,505,11,13739,2844892,150.98,-33.32,1749928870,1749972677,2025,2025,80
NR,505,11,13739,2877423,150.98,-33.29,1749929170,1749972679,2025,2025,80
NR,505,11,13739,2901240,150.98,-33.2,1749933900,1749972723,2025,2025,80
LTE,505,2,52507,36365586,150.96,-34.05,1736694531,1736694531,2025,2025,80
LTE,505,2,52507,20600642,150.96,-33.92,1736699345,1736719381,2025,2025,80
NR,505,11,13595,2844770,150.96,-33.32,1749928950,1749972678,2025,2025,80
NR,505,11,13739,2910480,150.96,-33.31,1749928970,1749972678,2025,2025,80
NR,505,11,13972,2851831,150.95,-32.52,1751145058,1751175432,2025,2025,80
LTE,505,2,52006,20964401,150.92,-34.49,1737777686,1737777686,2025,2025,80
NR,505,1,8228,135502081,150.9,-31.15,1746584022,1746584022,2025,2025,80
NR,505,1,28747,146492939,150.9,-27.13,1746658942,1751777163,2025,2025,80
NR,505,11,13739,2900170,150.88,-33.43,1745172813,1745192642,2025,2025,80
NR,505,3,52253,20423753,150.88,-32.48,1748134062,1751175082,2025,2025,80
NR,505,1,28789,147980567,150.87,-28.67,1747855912,1747875901,2025,2025,80
NR,505,2,52507,20784907,150.84,-33.98,1751743175,1751743175,2025,2025,80
NR,505,11,13739,2965089,150.84,-32.84,1748139592,1748212015,2025,2025,80
NR,505,11,12752,2983336,150.83,-34.63,1751559472,1751773405,2025,2025,80
NR,505,11,13739,2843654,150.83,-32.87,1748139722,1748212016,2025,2025,80
LTE,505,1,8293,135010081,150.82,-33.75,1736389293,1741057382,2025,2025,80
NR,505,11,14116,2946404,150.8,-32.44,1750878778,1751175079,2025,2025,80
LTE,505,1,8313,134992161,150.78,-33.62,1737502227,1737522121,2025,2025,80
NR,505,11,13739,2933108,150.78,-33.41,1748143302,1748212033,2025,2025,80
NR,505,1,28702,146629911,150.78,-23.22,1746808202,1746808202,2025,2025,80
NR,505,11,13739,2953686,150.77,-32.88,1748139972,1748212018,2025,2025,80
NR,505,1,8317,130984972,150.76,-33.94,1742930845,1742950982,2025,2025,80
NR,505,11,13739,2846513,150.76,-33.39,1748143132,1748212032,2025,2025,80
NR,505,11,13129,2890518,150.74,-34.17,1752722389,1752746248,2025,2025,80
NR,505,3,20240,6217995,150.74,-33.38,1748142963,1748211978,2025,2025,80
NR,505,11,13595,2837160,150.74,-32.92,1748140192,1748212019,2025,2025,80
NR,505,11,13739,2837210,150.74,-32.91,1748140152,1748212019,2025,2025,80
NR,505,11,12752,2848513,150.72,-34.17,1753326676,1753398259,2025,2025,80
NR,505,1,8343,130975012,150.72,-31.96,1739473841,1739493722,2025,2025,80
NR,505,11,13739,2955125,150.71,-33.37,1748142862,1748212031,2025,2025,80
NR,505,11,13739,2879034,150.7,-33.3,1748142542,1748212030,2025,2025,80
NR,505,11,13506,2962380,150.69,-33.29,1748142452,1748212030,2025,2025,80
NR,505,11,13972,2968002,150.69,-33.18,1748141832,1748212026,2025,2025,80
LTE,505,1,8213,134482946,150.68,-33.74,1736469870,1746939182,2025,2025,80
NR,505,2,52252,19097865,150.68,-31.51,1742997568,1743018062,2025,2025,80
NR,505,2,52503,36513346,150.67,-33.55,1743027071,1743027071,2025,2025,80
NR,505,11,13972,2912186,150.66,-32.41,1748133202,1748211985,2025,2025,80
NR,505,11,13129,2990449,150.65,-34.25,1752721949,1752746245,2025,2025,80
NR,505,1,8314,135520022,150.65,-33.81,1742007083,1742027041,2025,2025,80
NR,505,11,13506,2966004,150.65,-33.26,1748142242,1748212028,2025,2025,80
NR,505,1,8318,135405847,150.64,-33.86,1743542565,1743562561,2025,2025,80
NR,505,1,8315,131059991,150.63,-34.01,1750725421,1752467581,2025,2025,80
NR,505,11,14493,2974434,150.62,-32.41,1748133052,1748211985,2025,2025,80
LTE,505,3,20248,6087201,150.61,-33.89,1736963911,1736983801,2025,2025,80
NR,505,1,8314,133401100,150.61,-33.79,1748896315,1748916181,2025,2025,80
NR,505,11,13972,2975786,150.61,-32.4,1748132992,1748211984,2025,2025,80
LTE,505,1,28757,146454303,150.6,-23.41,1735848999,1735848999,2025,2025,80
NR,505,11,12896,2983170,150.59,-34.97,1751576843,1751773454,2025,2025,80
NR,505,3,20294,6286634,150.57,-34.94,1748802524,1748822341,2025,2025,80
NR,505,1,8239,131030806,150.54,-34.73,1741894547,1753584481,2025,2025,80
LTE,505,2,52503,20616457,150.53,-33.5,1737385196,1737385196,2025,2025,80
NR,505,3,57254,23668787,150.52,-27.15,1742059619,1742079601,2025,2025,80
NR,505,3,40437,10925835,150.52,-23.24,1752700454,1752700454,2025,2025,80
NR,505,1,28756,146690315,150.5,-24.32,1751086365,1751106241,2025,2025,80
NR,505,11,14116,2981613,150.49,-32.39,1748132522,1748211981,2025,2025,80
NR,505,1,8355,130986529,150.49,-30.7,1753468087,1753468087,2025,2025,80
NR,505,1,28757,147787277,150.49,-23.36,1740526182,1740526182,2025,2025,80
NR,505,11,14116,2965609,150.48,-32.39,1748132462,1748211981,2025,2025,80
LTE,505,1,8239,134031914,150.47,-34.74,1737933145,1739497742,2025,2025,80
LTE,505,1,8297,130612767,150.46,-35.32,1737490706,1737510601,2025,2025,80
LTE,505,1,8351,131105795,150.45,-34.55,1736019983,1746512461,2025,2025,80
NR,505,11,13506,2968887,150.39,-33.72,1752267242,1752684964,2025,2025,80
NR,505,1,8297,133400599,150.36,-35.11,1746729619,1746749701,2025,2025,80
NR,505,1,8355,130986519,150.36,-30.67,1751768818,1751768818,2025,2025,80
NR,505,11,13883,2861750,150.34,-32.41,1748131822,1748211977,2025,2025,80
NR,505,11,14116,2956802,150.32,-32.15,1750881648,1751175090,2025,2025,80
NR,505,11,14116,2956934,150.32,-32.14,1750881628,1751175090,2025,2025,80
LTE,505,2,52280,19689289,150.31,-35.64,1737349073,1737368941,2025,2025,80
NR,505,11,14493,2908525,150.29,-32.14,1750881708,1751175090,2025,2025,80
NR,505,1,28756,146633229,150.29,-24.03,1750196932,1750196932,2025,2025,80
NR,505,3,20294,6379021,150.26,-35.1,1746729244,1746729244,2025,2025,80
NR,505,1,8335,133906702,150.26,-34.58,1745347658,1752022802,2025,2025,80
NR,505,1,28756,146566666,150.26,-25.27,1753031140,1753053182,2025,2025,80
NR,505,11,13883,2956573,150.25,-32.4,1748130992,1748211975,2025,2025,80
LTE,505,62,8528,52513543,150.24,-35.64,1736711185,1736731142,2025,2025,80
NR,505,2,52280,19490611,150.24,-35.62,1740705110,1740705110,2025,2025,80
NR,505,11,14260,2943326,150.23,-32.4,1748130912,1748211974,2025,2025,80
NR,505,11,12896,2910622,150.22,-34.6,1753324326,1753398244,2025,2025,80
NR,505,11,14116,2943477,150.21,-32.4,1748130812,1748211974,2025,2025,80
NR,505,11,14116,2889834,150.2,-32.41,1748130792,1748211974,2025,2025,80
LTE,505,1,8296,134919989,150.19,-35.69,1736710810,1736730662,2025,2025,80
NR,505,11,14349,2889881,150.18,-32.41,1748130732,1748211973,2025,2025,80
NR,505,11,13650,2926791,150.16,-33.54,1748123222,1748211937,2025,2025,80
NR,505,11,13506,2926661,150.15,-33.53,1748123262,1748211937,2025,2025,80
LTE,505,1,28702,146451005,150.15,-22.75,1738014738,1738034942,2025,2025,80
NR,505,1,8345,131052045,150.14,-30.28,1750112470,1753495801,2025,2025,80
NR,505,1,8335,135603509,150.11,-33.98,1750364392,1750364392,2025,2025,80
NR,505,1,8346,130786060,150.11,-30.28,1751742760,1753510323,2025,2025,80
NR,505,1,8296,133901068,150.1,-35.99,1744742951,1745896921,2025,2025,80
NR,505,11,13362,2868484,150.1,-33.43,1748124582,1748211942,2025,2025,80
NR,505,11,14116,2890199,150.09,-32.43,1748130232,1748211971,2025,2025,80
NR,505,11,13883,2861897,150.08,-32.48,1748130022,1748211970,2025,2025,80
NR,505,11,14260,2910246,150.08,-32.09,1750882558,1751175125,2025,2025,80
NR,505,11,13129,2934091,150.05,-34.69,1752673302,1752745949,2025,2025,80
NR,505,11,13506,2851373,150.04,-33.25,1748125492,1748211949,2025,2025,80
NR,505,11,13883,2957164,150.04,-32.64,1748129072,1748211965,2025,2025,80
NR,505,11,13883,2957291,150.02,-32.66,1748128952,1748211964,2025,2025,80
NR,505,11,13883,2933560,150.01,-32.66,1748128922,1748211964,2025,2025,80
NR,505,11,13883,2860090,150,-32.7,1748128732,1748211963,2025,2025,80
NR,505,1,8334,133843745,149.98,-33.41,1746063855,1747042504,2025,2025,80
NR,505,1,8330,131032106,149.95,-33.03,1748125892,1748211901,2025,2025,80
NR,505,11,13650,2870644,149.94,-33.09,1748126362,1748211951,2025,2025,80
NR,505,11,13883,2989455,149.94,-32.92,1748127512,1748211957,2025,2025,80
NR,505,2,52280,20777018,149.92,-36.89,1741202107,1741225262,2025,2025,80
NR,505,2,52252,19366450,149.92,-30.39,1742780638,1742800563,2025,2025,80
NR,505,11,14493,2889143,149.88,-32.01,1751137688,1751175374,2025,2025,80
NR,505,11,14116,2922720,149.88,-31.98,1750883818,1751175130,2025,2025,80
NR,505,11,14260,2889077,149.87,-32.03,1751137778,1751175375,2025,2025,80
LTE,505,2,52252,19097137,149.86,-32.72,1736784601,1736843401,2025,2025,80
NR,505,1,28771,146569996,149.85,-26.64,1748372047,1748372047,2025,2025,80
NR,505,11,14493,2901731,149.83,-31.9,1751137158,1751175373,2025,2025,80
LTE,505,1,8330,135535116,149.72,-32.71,1746285904,1746354076,2025,2025,80
LTE,505,2,8330,133879811,149.71,-32.33,1746299041,1746324842,2025,2025,80
NR,505,11,14260,2983254,149.71,-31.79,1751136418,1751175371,2025,2025,80
NR,505,1,8353,133862923,149.71,-31.73,1751135339,1751135339,2025,2025,80
NR,505,3,20291,6261771,149.6,-33.37,1752632152,1752651962,2025,2025,80
LTE,505,2,8330,135250946,149.6,-32.45,1746226445,1746249361,2025,2025,80
LTE,505,2,32252,144221395,149.59,-33.03,1735858028,1735877881,2025,2025,80
NR,505,11,12896,2873652,149.58,-34.84,1753280704,1753397958,2025,2025,80
NR,505,11,14260,2921613,149.58,-31.64,1751135598,1751175369,2025,2025,80
NR,505,1,8330,135334925,149.54,-32.55,1741880803,1741900621,2025,2025,80
NR,505,11,14493,2910568,149.51,-31.59,1750886209,1751175139,2025,2025,80
NR,505,1,8345,135541526,149.42,-30.23,1746472597,1746492541,2025,2025,80
NR,505,1,28809,146691078,149.42,-21.63,1753368548,1753390021,2025,2025,80
NR,505,1,8330,131141891,149.38,-32.02,1751138311,1751158322,2025,2025,80
NR,505,11,14260,2880593,149.38,-31.56,1750886759,1751175141,2025,2025,80
NR,505,62,8696,52692759,149.37,-36.49,1738688045,1738688045,2025,2025,80
NR,505,3,52252,19338801,149.34,-31.44,1750885337,1751175243,2025,2025,80
NR,505,1,8330,131141655,149.33,-32.03,1751138406,1751158561,2025,2025,80
NR,505,2,52252,19077171,149.31,-31.49,1742422618,1745478422,2025,2025,80
NR,505,1,8345,135541517,149.31,-30.19,1746472852,1746493022,2025,2025,80
NR,505,11,14637,2979574,149.3,-31.3,1751133468,1751175365,2025,2025,80
NR,505,1,8219,130980630,149.29,-33.62,1749916893,1749936782,2025,2025,80
NR,505,1,8345,135541301,149.27,-30.17,1746473280,1746493142,2025,2025,80
NR,505,11,12519,2855169,149.26,-35.2,1753320176,1753398187,2025,2025,80
NR,505,1,8345,135541547,149.24,-30.15,1746473405,1746473405,2025,2025,80
NR,505,11,12286,2920521,149.23,-35.4,1753318806,1753398182,2025,2025,80
LTE,505,1,8241,130995212,149.22,-35.48,1737146350,1737146350,2025,2025,80
NR,505,11,12430,2890982,149.22,-35.43,1753318606,1753398182,2025,2025,80
NR,505,11,12896,2853739,149.22,-35.19,1753282684,1753397969,2025,2025,80
NR,505,3,8353,130570253,149.22,-31.28,1750888958,1751175250,2025,2025,80
NR,505,11,12663,2911533,149.21,-35.44,1753318556,1753398181,2025,2025,80
NR,505,3,52280,20799306,149.2,-35.2,1752677024,1752746056,2025,2025,80
LTE,505,3,20295,7278133,149.18,-35.35,1736539360,1747959001,2025,2025,80
NR,505,11,14637,2973322,149.18,-31.28,1750989194,1751175305,2025,2025,80
NR,505,1,28758,146320151,149.15,-21.46,1752275212,1752275212,2025,2025,80
NR,505,11,12663,3004361,149.13,-35.58,1752712159,1752746170,2025,2025,80
NR,505,3,52280,19367993,149.12,-36.23,1752681894,1753398258,2025,2025,80
LTE,505,3,20295,7276812,149.12,-35.39,1736749492,1736769302,2025,2025,80
NR,505,1,8227,131072013,149.11,-31.98,1747329773,1747329773,2025,2025,80
LTE,505,2,32282,144414355,149.05,-34.05,1736393516,1736413382,2025,2025,80
NR,505,2,52287,20798475,149.02,-33.49,1747494302,1747514161,2025,2025,80
NR,505,2,52282,19485489,149.02,-33.42,1746153129,1746572222,2025,2025,80
NR,505,1,8346,130979596,149.01,-29,1751743841,1751763663,2025,2025,80
NR,505,2,57254,24085553,149,-25.73,1739317461,1739337302,2025,2025,80
LTE,505,2,52280,20641841,148.99,-34.39,1737138650,1737159901,2025,2025,80
NR,505,2,52282,18980681,148.97,-33.83,1738386731,1738411021,2025,2025,80
NR,505,1,28704,146503425,148.95,-20.89,1747534325,1750336621,2025,2025,80
LTE,505,1,8353,133783568,148.94,-31.27,1737835948,1745211602,2025,2025,80
NR,505,1,8346,130979597,148.94,-28.88,1751743866,1751764622,2025,2025,80
NR,505,1,28759,147910944,148.93,-20.33,1752613886,1752633721,2025,2025,80
NR,505,1,8353,130800142,148.9,-31.26,1745190560,1745279041,2025,2025,80
NR,505,1,8353,130773505,148.9,-31.06,1752178972,1752178972,2025,2025,80
NR,505,1,28812,146807564,148.85,-28.54,1751745817,1751765941,2025,2025,80
NR,505,2,57254,23731507,148.84,-27.44,1738625407,1740097682,2025,2025,80
LTE,505,1,8356,134166029,148.83,-34.91,1736710218,1742863681,2025,2025,80
NR,505,2,52282,19103027,148.83,-33.41,1748984994,1749004861,2025,2025,80
NR,505,1,13040,2975029,148.82,-34.67,1751155604,1751155604,2025,2025,80
NR,505,1,8353,130800132,148.81,-31.26,1742838106,1745278981,2025,2025,80
NR,505,1,13040,2920300,148.79,-34.64,1751155444,1751155444,2025,2025,80
NR,505,1,28727,147860767,148.77,-21.55,1738704612,1750512781,2025,2025,80
NR,505,1,8341,134726913,148.68,-33.7,1751149920,1751170021,2025,2025,80
NR,505,1,8341,134726975,148.67,-33.89,1748298363,1751172001,2025,2025,80
NR,505,1,8353,130800140,148.64,-31.27,1745190210,1745190210,2025,2025,80
NR,505,1,8353,130800129,148.64,-31.2,1745190465,1746344962,2025,2025,80
NR,505,2,52280,20950354,148.6,-36.44,1745083790,1745108462,2025,2025,80
NR,505,3,52280,20950354,148.6,-36.42,1752686965,1753398207,2025,2025,80
NR,505,1,28782,146956813,148.59,-26.03,1751340308,1751340308,2025,2025,80
NR,505,2,52280,19367498,148.57,-34.81,1747958489,1752032761,2025,2025,80
NR,505,2,52281,19106098,148.57,-34.36,1744767204,1744767204,2025,2025,80
LTE,505,1,8356,133901323,148.54,-34.8,1737738507,1752032821,2025,2025,80
NR,505,1,4171,130688000,148.53,-35.73,1740535308,1747284361,2025,2025,80
NR,505,1,8339,133720863,148.52,-34.09,1753129114,1753149121,2025,2025,80
NR,505,1,28759,146486816,148.51,-20.3,1752618591,1752638401,2025,2025,80
NR,505,2,52281,20791386,148.41,-34.81,1747958019,1747977961,2025,2025,80
NR,505,2,52281,19080521,148.41,-34.56,1743107387,1743127381,2025,2025,80
NR,505,2,52281,19180083,148.4,-34.56,1743107226,1743128101,2025,2025,80
NR,505,11,11820,2901218,148.39,-36.45,1753308465,1753398079,2025,2025,80
NR,505,2,52281,20791362,148.38,-34.82,1747944998,1747977961,2025,2025,80
NR,505,1,4109,137653248,148.35,-35.79,1742032469,1750225261,2025,2025,80
NR,505,1,16391,135999785,148.33,-41.28,1746377018,1746377018,2025,2025,80
LTE,505,2,56250,21617673,148.3,-42.13,1737835238,1737859444,2025,2025,80
LTE,505,2,56250,21839177,148.3,-41.25,1737758282,1737779641,2025,2025,80
LTE,505,2,56250,21978697,148.29,-41.26,1737759800,1737779701,2025,2025,80
LTE,505,1,8340,130738977,148.29,-35.58,1735775946,1735795801,2025,2025,80
LTE,505,1,8339,134024961,148.29,-34.85,1744386634,1744386634,2025,2025,80
LTE,505,2,56250,21839178,148.28,-41.27,1737759880,1737779761,2025,2025,80
LTE,505,2,56250,21968946,148.27,-41.74,1737819384,1741742942,2025,2025,80
LTE,505,1,16391,143813930,148.25,-41.53,1736273410,1736813402,2025,2025,80
LTE,505,2,56250,21839155,148.19,-41.3,1737757360,1737777242,2025,2025,80
LTE,505,2,56250,21839179,148.18,-41.29,1736798437,1737777241,2025,2025,80
LTE,505,2,56250,21322033,148.17,-42.04,1737821297,1741000202,2025,2025,80
NR,505,2,56250,21978185,148.16,-41.96,1744050279,1744050279,2025,2025,80
LTE,505,1,56250,21978162,148.14,-41.98,1735775280,1735775280,2025,2025,80
NR,505,1,12465,131010819,148.14,-35.85,1743538615,1743538615,2025,2025,80
NR,505,2,52281,19709746,148.13,-34.85,1747537043,1747975682,2025,2025,80
NR,505,1,8340,133859595,148.1,-34.76,1747946561,1753153561,2025,2025,80
NR,505,1,16403,143550220,148.09,-42.58,1742244171,1742264102,2025,2025,80
NR,505,1,8340,133885709,148.09,-34.69,1747947141,1753153141,2025,2025,80
LTE,505,2,56250,22018635,147.96,-41.25,1737749247,1737749247,2025,2025,80
NR,505,1,30343,9745441,147.93,-42.61,1743809876,1743809876,2025,2025,80
NR,505,1,16403,143550210,147.93,-42.46,1742244250,1744532821,2025,2025,80
NR,505,11,9613,2965598,147.88,-41.44,1749058106,1749058106,2025,2025,80
LTE,505,1,4245,135512832,147.88,-31.47,1736204927,1736225702,2025,2025,80
NR,505,2,56250,21089587,147.87,-42.3,1744413583,1744413583,2025,2025,80
NR,505,11,9236,2961395,147.86,-42.28,1744511250,1744531321,2025,2025,80
NR,505,1,16404,143810858,147.85,-43.16,1752606408,1752606408,2025,2025,80
LTE,505,1,16404,143810817,147.85,-43.14,1737929162,1742519041,2025,2025,80
LTE,505,2,56250,21955377,147.85,-41.11,1737747338,1737767344,2025,2025,80
NR,505,1,12316,136492330,147.85,-37.88,1751510987,1752717497,2025,2025,80
LTE,505,2,56250,22101299,147.76,-42.02,1737844006,1747872782,2025,2025,80
NR,505,2,56250,22101315,147.73,-42.01,1747852719,1747872541,2025,2025,80
NR,505,2,56250,21115443,147.72,-41.28,1740251145,1744173481,2025,2025,80
NR,505,1,16404,136466179,147.7,-43.13,1744760194,1744760194,2025,2025,80
NR,505,1,16404,136466189,147.7,-43.12,1744760157,1744780022,2025,2025,80
LTE,505,2,56250,22266433,147.65,-42.62,1738095203,1744534621,2025,2025,80
LTE,505,1,8225,133881101,147.59,-35.47,1736100263,1745736661,2025,2025,80
LTE,505,1,16391,143723286,147.53,-40.99,1736888121,1736888121,2025,2025,80
LTE,505,1,12414,136845914,147.46,-37.13,1741462981,1741523401,2025,2025,80
NR,505,1,56250,22005042,147.42,-42.39,1740430593,1740430593,2025,2025,80
LTE,505,1,16402,143383349,147.41,-42.75,1735865543,1744422421,2025,2025,80
LTE,505,1,16401,136625667,147.41,-42.25,1735868307,1736057941,2025,2025,80
LTE,505,1,12414,136845824,147.35,-37.08,1741454703,1741490641,2025,2025,80
NR,505,1,12414,143699201,147.26,-36.83,1744488042,1744488042,2025,2025,80
LTE,505,1,12415,136576770,147.25,-38.06,1736901177,1737446101,2025,2025,80
LTE,505,1,16387,137860365,147.24,-42.94,1743199562,1743244086,2025,2025,80
LTE,505,1,16395,135995661,147.24,-42.91,1743116947,1746312182,2025,2025,80
LTE,505,1,16387,137473805,147.23,-42.96,1743180500,1743200642,2025,2025,80
LTE,505,1,16385,136824845,147.23,-42.87,1743186826,1743220741,2025,2025,80
LTE,505,2,56250,21406985,147.23,-41.17,1737742316,1737762181,2025,2025,80
LTE,505,2,16395,143593483,147.22,-42.96,1743217742,1743247621,2025,2025,80
NR,505,1,28801,146707203,147.22,-19.99,1744053104,1744053104,2025,2025,80
NR,505,1,16395,143593759,147.19,-42.98,1744660896,1745380501,2025,2025,80
LTE,505,1,16395,136803328,147.19,-42.92,1743180102,1743230881,2025,2025,80
LTE,505,1,16397,136560386,147.18,-41.33,1735877415,1735897262,2025,2025,80
LTE,505,1,16404,136413187,147.15,-42.87,1743200238,1743220561,2025,2025,80
LTE,505,2,53370,21407538,147.15,-36.76,1738088017,1738107842,2025,2025,80
NR,505,2,56255,22220083,147.14,-42.67,1752260337,1752280321,2025,2025,80
LTE,505,1,12414,143684099,147.12,-36.64,1741556929,1741577041,2025,2025,80
NR,505,1,16395,136299561,147.08,-43.17,1751752316,1753152661,2025,2025,80
NR,505,1,16395,136299541,147.08,-43.16,1751751334,1751771221,2025,2025,80
LTE,505,1,45858,143672065,147.07,-36.83,1741473675,1741493822,2025,2025,80
NR,505,1,12425,143702017,147.06,-36.1,1743206083,1743225961,2025,2025,80
NR,505,1,16395,136299533,147.05,-43.14,1751751087,1751771221,2025,2025,80
LTE,505,2,52281,19099187,147.05,-35.56,1736821016,1736821016,2025,2025,80
LTE,505,2,53370,22236170,147.03,-38.11,1738001731,1748090461,2025,2025,80
NR,505,62,13928,78013962,147.03,-36.15,1748134109,1748134109,2025,2025,80
LTE,505,1,16395,135984938,147.02,-43.09,1737572139,1737591962,2025,2025,80
LTE,505,1,16388,143727639,147,-41.35,1736717636,1736717636,2025,2025,80
LTE,505,1,14462,137428573,147,-36.74,1741445393,1741466462,2025,2025,80
NR,505,2,53370,22058057,146.99,-37.96,1742442729,1742462581,2025,2025,80
LTE,505,2,56250,21612107,146.97,-41.55,1737735041,1753275061,2025,2025,80
NR,505,1,16396,143726081,146.94,-41.36,1748137989,1753774801,2025,2025,80
NR,505,1,46089,136126976,146.92,-42.99,1741408753,1741563361,2025,2025,80
LTE,505,1,12414,136553217,146.92,-36.57,1741558709,1741579021,2025,2025,80
NR,505,11,21313,2938133,146.91,-19.61,1753053164,1753053164,2025,2025,80
NR,505,1,16396,143726083,146.88,-41.42,1749858846,1752293166,2025,2025,80
LTE,505,1,14462,136553307,146.88,-36.59,1741558009,1741579201,2025,2025,80
NR,505,2,53370,21157899,146.85,-36.65,1738543229,1738563067,2025,2025,80
LTE,505,1,12414,136553219,146.85,-36.59,1741559208,1741579321,2025,2025,80
NR,505,2,57265,24205105,146.85,-19.7,1739647289,1739647289,2025,2025,80
NR,505,2,56250,21396785,146.84,-42.19,1744738545,1744738545,2025,2025,80
NR,505,1,16392,136033835,146.83,-41.48,1749858756,1749858756,2025,2025,80
NR,505,1,16392,136804405,146.73,-41.7,1740363222,1740363222,2025,2025,80
NR,505,1,16392,143392013,146.72,-41.73,1740362697,1740362697,2025,2025,80
LTE,505,3,53371,21346610,146.67,-36.11,1736637419,1736637419,2025,2025,80
LTE,505,2,56250,21612873,146.66,-41.51,1737734021,1737753901,2025,2025,80
LTE,505,2,52281,19635508,146.61,-35.11,1738010623,1738010623,2025,2025,80
NR,505,1,28796,146384394,146.6,-25.47,1751826993,1751846942,2025,2025,80
NR,505,1,16394,136757760,146.53,-42.38,1742592496,1746596526,2025,2025,80
NR,505,1,12403,135919165,146.51,-37.21,1743283922,1743283922,2025,2025,80
NR,505,3,30336,8618518,146.47,-38.23,1744335051,1744335051,2025,2025,80
NR,505,1,28774,146305292,146.47,-19.23,1753484440,1753504323,2025,2025,80
LTE,505,2,56250,22254900,146.43,-41.23,1737732296,1737752341,2025,2025,80
NR,505,1,16398,136343339,146.41,-41.6,1738543425,1743814381,2025,2025,80
NR,505,1,28774,146573836,146.41,-19.03,1746241918,1749876662,2025,2025,80
NR,505,2,53375,22221876,146.4,-38.19,1745627161,1745647021,2025,2025,80
LTE,505,1,12416,136449331,146.4,-37.95,1737575133,1737594961,2025,2025,80
NR,505,2,53370,21384753,146.4,-36.62,1741820503,1743667381,2025,2025,80
LTE,505,1,16389,137767998,146.39,-41.19,1735861240,1750055101,2025,2025,80
NR,505,1,28796,147869194,146.34,-24.9,1744762785,1751849341,2025,2025,80
LTE,505,1,12418,136450829,146.33,-38.66,1736117460,1744518302,2025,2025,80
NR,505,2,53370,22209097,146.31,-38.17,1745627765,1745647681,2025,2025,80
NR,505,2,53371,22262347,146.31,-36.4,1752007756,1752007756,2025,2025,80
NR,505,1,28761,146563339,146.29,-20.07,1741287959,1741307821,2025,2025,80
LTE,505,2,53371,22071602,146.28,-36.65,1738274924,1738294749,2025,2025,80
NR,505,2,53370,22177609,146.27,-38.16,1745628010,1745647982,2025,2025,80
NR,505,1,16389,136546317,146.11,-41.24,1748639733,1748659621,2025,2025,80
LTE,505,1,12416,136418593,146.11,-37.87,1735848049,1745804521,2025,2025,80
NR,505,2,57260,23306546,146.1,-17.83,1751074543,1752195361,2025,2025,80
NR,505,1,16393,143843873,146.06,-41.48,1739819780,1739840342,2025,2025,80
LTE,505,62,13288,77574176,146.01,-37.18,1736476058,1736517602,2025,2025,80
NR,505,1,28764,146484492,146.01,-17.78,1751828126,1751848022,2025,2025,80
NR,505,1,28764,146503692,145.99,-17.6,1741816116,1741915141,2025,2025,80
LTE,505,1,12421,143590176,145.98,-36.53,1736715213,1736735162,2025,2025,80
NR,505,2,53371,22236747,145.98,-36,1744761565,1745451901,2025,2025,80
